age,home_owner,income,months_employed,years_employed,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month
58,1,7995,0,5,6,4,1,800,83450,0.787918487,0.97546687,0.876072051,0.620689,0.920689,5
27,0,4483,0,2,2,3,1,400,74200,0.638834454,0.846280751,0.693577577,0.677371,0.477371,4
47,0,3060,5,1,2,4,0,1100,77200,0.601426891,0.860859221,0.613357395,0.706565,0.506565,7
40,1,1735,0,2,1,3,1,700,49950,0.548261345,0.969664662,0.618155152,0.433269,0.333269,8
49,0,2735,0,10,2,2,1,650,63450,0.827531092,0.94508664,0.870832766,0.643927,0.843927,7
49,0,2790,0,6,2,4,0,1100,56600,0.715180672,0.858670767,0.732550906,0.534238,0.534238,9
62,0,3030,0,4,3,1,0,700,55200,0.715639496,0.759999551,0.72339264,0.666075,0.766075,6
52,0,3755,0,5,2,2,1,600,66750,0.683118487,0.874450081,0.752120999,0.571921,0.571921,6
59,1,2645,0,2,6,4,1,1000,48550,0.651567227,0.891115999,0.742979846,0.55542,0.55542,8
55,0,3260,0,3,2,7,1,700,66200,0.672636134,0.932685401,0.818370611,0.596884,0.796884,5
65,1,4090,6,3,7,1,1,1200,67300,0.809067227,0.973188634,0.826970978,0.608666,0.708666,4
32,0,3490,0,2,2,3,0,800,68200,0.734821008,0.889993715,0.856099792,0.4629,0.5629,5
52,1,8195,0,5,7,4,1,700,49050,0.578197479,0.857559706,0.660928525,0.527181,0.827181,27
45,0,8045,6,6,6,8,1,400,82900,0.761668908,0.924851859,0.833909629,0.810841,0.710841,4
33,0,6990,0,5,2,8,1,800,33750,0.559162185,0.882205064,0.808514116,0.505707,0.505707,2
35,0,2550,0,3,2,3,1,500,46700,0.630401681,0.823913629,0.715682172,0.651209,0.451209,6
63,1,4080,0,4,3,8,1,900,82650,0.776846218,0.924863081,0.946145665,0.886291,0.686291,3
60,1,2297,0,3,1,3,0,600,77900,0.608989076,0.925895583,0.504134183,0.172317,0.372317,3
26,1,1990,6,0,4,2,1,800,68300,0.674368067,0.887805261,0.655358095,0.638003,0.738003,3
60,0,3655,0,10,1,2,0,500,42750,0.704354622,0.841780391,0.792850169,0.458873,0.658873,12
51,1,4590,0,2,4,2,1,1700,72900,0.622173109,0.843980068,0.880130507,0.759091,0.659091,8
55,1,5190,0,4,4,2,1,1900,76550,0.757283193,0.903517238,0.849741287,0.533647,0.833647,5
30,0,2212,2,0,2,4,1,1000,42400,0.756439496,0.862127402,0.566630814,0.369961,0.369961,9
50,0,3817,0,2,1,3,1,900,55350,0.587737815,0.828324205,0.794671041,0.600939,0.400939,8
53,1,4525,0,11,4,2,1,500,86700,0.731247899,0.969709553,0.939884707,0.696461,0.896461,6
43,1,3055,0,2,2,3,0,400,32250,0.604615126,0.825013467,0.644461957,0.368922,0.368922,18
33,0,1625,0,8,6,2,1,700,46900,0.753656303,0.850893338,0.620139458,0.42083,0.42083,10
42,0,2575,0,3,2,7,1,800,69900,0.765705042,0.900217723,0.817052875,0.428874,0.728874,6
40,0,3095,0,5,9,3,1,500,51600,0.504021008,0.898960765,0.634780019,0.331425,0.431425,22
25,0,2095,0,6,3,7,1,600,72350,0.773778992,0.861970282,0.877695262,0.663728,0.763728,4
50,0,2520,0,2,2,3,1,600,49150,0.743661345,0.937152092,0.820826392,0.587124,0.887124,6
28,0,5060,0,5,2,2,0,2600,49050,0.618089076,0.86543814,0.567347868,0.625871,0.625871,6
55,0,2350,0,4,1,3,0,600,54700,0.637659664,0.891273119,0.713696156,0.607688,0.707688,2
35,0,2337,0,8,2,7,1,500,33200,0.592534454,0.93833049,0.535446674,0.442219,0.742219,6
39,1,3080,0,4,5,3,1,700,60700,0.805040336,0.749809212,0.372080765,0.322313,0.522313,5
54,1,3730,0,5,2,7,0,400,70000,0.820740336,0.888860208,0.749646393,0.703829,0.603829,5
42,0,9180,0,4,5,2,1,700,69100,0.692714286,0.764331568,0.547061577,0.627877,0.527877,7
25,0,2065,0,3,2,11,1,5200,46100,0.621191597,0.876672203,0.737623335,0.668584,0.368584,6
45,0,1765,0,6,2,6,1,1100,46300,0.660048739,0.854204076,0.706530752,0.797267,0.497267,5
30,0,2260,1,2,4,3,1,900,71000,0.771077311,0.876593643,0.826207718,0.631282,0.731282,5
32,0,3125,0,4,2,3,1,500,51550,0.649423529,0.886626863,0.578161861,0.78908,0.48908,2
39,0,1785,5,1,7,2,1,799,54900,0.674930252,0.888949991,0.869616,0.54169,0.84169,6
29,0,4027,0,9,2,10,0,600,33600,0.643365546,0.929262435,0.670640411,0.502194,0.702194,6
54,1,4775,0,2,10,2,1,600,81650,0.62212605,0.909263333,0.856489979,0.764845,0.764845,7
32,1,2818,0,2,1,3,1,400,63200,0.670178992,0.873350242,0.62554132,0.7873,0.5873,11
46,1,5230,0,3,1,4,1,1450,78350,0.759883193,0.739708655,0.548007095,0.544308,0.744308,2
31,1,1805,1,2,4,2,0,400,85450,0.681952941,0.877704705,0.618287782,0.873899,0.873899,6
38,1,3045,0,5,0,1,1,900,67500,0.582963025,0.936108368,0.623127467,0.301567,0.601567,7
36,0,2330,0,3,4,7,1,800,62750,0.695509244,0.949542108,0.77547231,0.47895,0.47895,3
49,1,1645,0,1,1,3,0,800,41000,0.633605042,0.883405908,0.741150418,0.893018,0.593018,9
30,0,3795,0,4,2,5,1,700,53500,0.612104202,0.763186838,0.668829808,0.488104,0.388104,5
40,0,5155,1,3,5,2,1,1200,63450,0.708894118,0.883361016,0.787418358,0.787548,0.787548,11
63,0,5275,6,1,1,4,1,600,74450,0.714734454,0.966488598,0.805624509,0.790939,0.690939,7
80,1,2730,0,2,2,3,1,600,58800,0.641170588,0.841724277,0.764005439,0.617464,0.617464,19
38,1,3735,0,6,2,7,1,850,52950,0.567557143,0.793623182,0.791357876,0.600084,0.600084,12
30,1,1635,0,2,1,4,0,700,47200,0.742639496,0.895683695,0.783013354,0.485619,0.485619,6
71,0,1785,5,0,2,3,1,800,64550,0.856521849,0.973143742,0.903433045,0.649772,0.849772,5
42,1,2040,8,3,8,4,1,700,70900,0.816779832,0.936074699,0.762628661,0.741808,0.741808,5
41,1,4070,0,2,3,2,1,500,41650,0.747594958,0.773399623,0.468597236,0.547694,0.547694,5
62,0,2640,1,3,2,2,1,600,57850,0.802352101,0.973132519,0.918711083,0.88818,0.68818,3
65,0,2280,8,5,7,6,1,1200,53450,0.679060504,0.76556608,0.65430904,0.579759,0.679759,7
43,0,1325,0,3,4,2,1,1150,70000,0.849802521,0.96080984,0.892772217,0.956421,0.756421,5
38,0,2655,0,4,2,4,1,700,69800,0.736959664,0.975264859,0.895897134,0.892278,0.592278,8
62,0,6915,0,3,4,2,1,2400,79650,0.797332773,0.905840366,0.830228525,0.907629,0.607629,7
34,0,2480,0,3,5,5,1,450,43350,0.641161345,0.842869007,0.731417995,0.373868,0.373868,4
44,1,6265,0,3,2,4,1,1100,56150,0.77135042,0.95733076,0.716442865,0.729226,0.829226,6
57,0,2433,1,3,3,2,1,1000,54450,0.683201681,0.882227509,0.819314418,0.708829,0.808829,12
60,1,5080,0,3,6,4,1,2700,74250,0.669180672,0.869882385,0.539292068,0.493133,0.593133,4
41,0,5205,0,2,2,3,1,400,75450,0.795184874,0.924930418,0.731670419,0.783509,0.583509,3
45,1,6138,1,10,2,4,1,500,71750,0.69007563,0.881127671,0.558809964,0.792184,0.692184,3
50,0,3460,0,2,6,3,1,1000,71000,0.732595798,0.990011672,0.865857885,0.714819,0.614819,5
29,1,7828,1,4,2,4,0,3200,65500,0.565914286,0.734153349,0.407748631,0.404086,0.504086,7
52,0,2830,0,5,2,3,0,700,73650,0.444758824,0.841802837,0.722943412,0.811329,0.511329,4
54,1,3130,0,4,3,1,1,900,55200,0.535505882,0.899016879,0.559976247,0.476174,0.676174,6
61,0,3731,0,3,2,0,1,600,40450,0.665511765,0.815956635,0.66314814,0.41726,0.41726,11
28,1,5015,0,4,6,3,1,500,51400,0.686094958,0.863036452,0.741561141,0.707609,0.407609,8
38,0,3145,0,2,7,3,1,400,54550,0.799106723,0.881116448,0.723631373,0.489169,0.689169,2
34,1,2165,0,2,6,3,1,400,54400,0.546091597,0.894561411,0.760871965,0.421694,0.421694,3
37,0,3025,0,4,3,3,1,700,38200,0.822905882,0.907995152,0.78458437,0.80082,0.70082,3
46,1,4488,0,2,2,3,0,1900,84300,0.878352101,0.951865236,0.952512726,0.891418,0.691418,8
29,0,2005,0,3,2,4,1,400,60400,0.740963866,0.898949542,0.770087561,0.761323,0.561323,10
33,1,2735,0,3,4,2,1,600,77050,0.696668067,0.771110163,0.584839531,0.46674,0.56674,2
48,1,1835,0,1,4,2,1,400,48750,0.752479832,0.854192853,0.61472476,0.598638,0.798638,5
36,0,4683,4,1,5,3,1,500,44250,0.537971429,0.875572365,0.662437076,0.727011,0.727011,7
65,0,3715,0,3,2,4,1,700,78200,0.870278992,0.900083049,0.790787142,0.65092,0.95092,6
38,0,2215,2,3,4,3,1,800,74150,0.827473109,0.860926558,0.613417292,0.804922,0.804922,3
24,0,3270,0,4,3,3,1,900,68850,0.685601681,0.938364159,0.589454175,0.528598,0.628598,5
31,0,2430,0,7,6,5,0,700,59100,0.584789916,0.876638535,0.784522761,0.755569,0.455569,7
46,0,3290,0,6,2,6,1,1100,56700,0.651072269,0.873215568,0.590725705,0.452736,0.752736,3
53,0,2635,0,3,2,5,1,700,73100,0.685980672,0.866582869,0.66801863,0.776071,0.476071,7
39,1,2456,9,0,4,2,0,1200,72150,0.761298319,0.94160756,0.756736498,0.503842,0.703842,6
64,1,2585,0,2,2,3,1,1200,69550,0.752832773,0.899061771,0.8721351,0.462918,0.462918,2
37,0,3085,0,3,2,4,0,900,72000,0.736276471,0.906951428,0.744436201,0.623733,0.423733,3
51,0,7047,0,3,5,3,1,1400,75650,0.769092437,0.768910487,0.803641059,0.721049,0.621049,4
49,0,2260,0,3,9,2,1,700,67400,0.655904202,0.923796911,0.659798181,0.861402,0.861402,5
29,0,3440,0,3,2,3,1,400,34500,0.645227731,0.895683695,0.806323593,0.585957,0.585957,6
29,0,1380,0,3,5,3,1,400,56650,0.727568067,0.907927815,0.827058257,0.796709,0.796709,11
22,0,3050,0,6,2,2,1,600,67500,0.692985714,0.88116134,0.821967004,0.649108,0.649108,3
50,0,3410,6,1,4,2,1,400,48300,0.433879832,0.899072993,0.588427367,0.616191,0.716191,7
21,0,3145,0,4,6,3,1,500,73750,0.690142857,0.844013737,0.773879047,0.507154,0.507154,4
75,1,5025,0,3,2,4,0,400,39950,0.566176471,0.849737386,0.827557114,0.689647,0.489647,6
79,0,2147,0,2,3,3,1,700,55150,0.894076471,0.868861106,0.768537082,0.684132,0.584132,6
26,1,4450,0,1,9,2,1,1350,67050,0.853223529,0.914751302,0.759878529,0.708752,0.508752,5
55,0,9443,0,3,2,3,0,1100,43350,0.649293277,0.875538696,0.682513727,0.836043,0.836043,5
36,0,2311,0,3,1,4,1,400,63750,0.724923529,0.855180463,0.592758783,0.550186,0.450186,4
46,1,5225,0,3,4,1,0,700,65650,0.301769748,0.855191686,0.576106535,0.515691,0.515691,10
40,0,3815,0,5,1,6,1,1200,65950,0.688906723,0.867615371,0.879334732,0.771241,0.571241,7
28,1,2255,0,2,2,4,1,500,61900,0.736008403,0.942875741,0.81621346,0.80085,0.80085,4
33,0,2197,0,2,3,3,1,400,39150,0.770242017,0.869949722,0.632087217,0.450027,0.550027,3
62,0,5190,0,6,7,3,1,400,57850,0.714255462,0.902462291,0.800995319,0.714777,0.614777,19
24,0,3090,0,6,5,3,1,600,54050,0.780993277,0.774477016,0.566566639,0.749753,0.549753,3
67,0,3695,0,3,1,6,1,2800,75800,0.69444958,0.906850422,0.84954705,0.816786,0.516786,5
46,0,5260,0,4,0,0,1,2700,68300,0.598233613,0.788999372,0.559080357,0.580815,0.480815,19
47,1,5025,5,1,3,3,1,600,63400,0.587140336,0.854204076,0.638796548,0.168435,0.368435,6
43,0,2160,0,1,1,3,1,600,60150,0.671663866,0.886626863,0.641695567,0.406419,0.406419,5
84,1,2750,0,6,7,3,0,600,49000,0.553352101,0.926063925,0.686327461,0.481887,0.481887,10
54,0,2110,1,3,0,0,1,1200,81950,0.826772269,0.975444424,0.790831637,0.664559,0.964559,4
39,0,3230,0,5,2,5,1,800,53850,0.851696639,0.90917355,0.764537667,0.616396,0.816396,4
60,0,3255,0,5,7,3,1,400,48300,0.545010084,0.913651463,0.677490928,0.432876,0.632876,12
40,0,3500,0,3,3,6,1,1000,58500,0.664010084,0.91928533,0.840956095,0.732539,0.532539,8
57,0,5050,0,6,1,5,1,500,46100,0.73732521,0.850893338,0.765325742,0.828083,0.728083,8
55,1,3200,0,5,7,7,0,700,82650,0.61437395,0.753164841,0.55406697,0.509652,0.609652,6
36,1,4265,0,2,1,1,1,2400,81400,0.562042857,0.864181182,0.603727653,0.858812,0.758812,4
46,0,4250,0,4,1,1,1,500,54250,0.772489916,0.946141587,0.750419921,0.744533,0.644533,7
37,1,6270,0,1,2,0,1,1200,61800,0.756502521,0.895728587,0.717298538,0.566017,0.666017,2
45,1,3445,0,3,1,4,1,1200,77150,0.608392437,0.869792602,0.840991177,0.600121,0.700121,8
43,1,5100,0,6,6,3,1,1200,49650,0.583880672,0.91691731,0.748709431,0.764597,0.764597,9
27,0,1670,0,3,2,2,1,500,62700,0.777131933,0.826023523,0.789694448,0.677646,0.477646,6
39,0,2770,0,9,1,2,1,1200,73200,0.697903361,0.888893877,0.733799333,0.425103,0.425103,11
27,1,2990,0,2,3,3,1,1150,85450,0.715120168,0.737430418,0.578393748,0.438601,0.538601,3
62,0,3525,0,3,2,7,0,900,38800,0.631012605,0.737430418,0.601152078,0.705037,0.505037,3
52,1,3160,0,5,6,3,1,900,58500,0.598905882,0.792355001,0.763932706,0.441303,0.441303,3
41,0,1640,0,1,2,3,1,500,54300,0.656452101,0.863137457,0.905929042,0.777215,0.677215,2
32,0,3145,0,2,7,3,1,700,69000,0.638676471,0.878927994,0.778995971,0.609495,0.509495,15
43,0,3515,0,4,1,7,0,700,33500,0.728692437,0.813846741,0.483227529,0.527258,0.427258,4
32,0,1815,6,2,2,4,1,500,34150,0.731614286,0.87211573,0.494914309,0.714242,0.514242,16
34,0,5335,2,0,4,3,1,1400,64950,0.647262185,0.896738642,0.680688577,0.571803,0.471803,5
24,0,6220,6,1,2,3,1,701,45050,0.662477311,0.841926288,0.492316486,0.486439,0.486439,9
44,0,5065,0,3,2,5,1,1900,76600,0.563852941,0.902518405,0.849535926,0.543151,0.643151,5
53,1,5105,0,10,2,2,1,1200,45800,0.640518487,0.966398815,0.704771488,0.61685,0.41685,10
53,0,6230,0,5,2,7,0,900,55400,0.798079832,0.915985814,0.754242212,0.627413,0.727413,7
41,0,5060,1,3,9,2,1,400,50400,0.57867479,0.885672922,0.677670619,0.670195,0.370195,5
35,0,5205,0,1,6,3,1,700,72400,0.59977395,0.866582869,0.667316122,0.741197,0.741197,4
43,0,3050,0,4,3,3,1,700,44850,0.681686555,0.914728856,0.746749085,0.621126,0.721126,9
28,0,2265,0,5,8,3,1,400,61350,0.589178992,0.853104238,0.512572828,0.37281,0.67281,4
25,0,1735,6,0,6,4,1,500,54100,0.76727395,0.890072275,0.727489601,0.461299,0.461299,2
52,1,3775,0,3,2,3,1,800,88400,0.674641176,0.84295879,0.922189393,0.525848,0.525848,4
44,0,4520,0,9,2,2,1,1200,73750,0.730121849,0.814957802,0.555957151,0.37556,0.47556,7
27,1,2285,0,2,1,3,1,400,47850,0.697048739,0.769976656,0.504179534,0.559446,0.459446,5
54,0,2855,0,5,2,7,1,1100,46650,0.635932773,0.823891183,0.771627772,0.647173,0.547173,4
33,0,2760,1,0,6,4,1,400,66750,0.717441176,0.854170408,0.62687018,0.514375,0.614375,2
44,1,5122,7,1,2,6,1,400,47600,0.763993277,0.88116134,0.716824496,0.546895,0.546895,10
43,1,2100,3,6,3,3,1,1100,62200,0.740955462,0.853003232,0.54744663,0.694003,0.594003,6
47,0,5255,0,2,2,4,1,850,41700,0.771633613,0.886716646,0.884508129,0.456871,0.456871,6
61,0,5140,6,1,6,3,1,800,43750,0.630170588,0.822768899,0.75404883,0.586852,0.586852,6
40,1,1805,0,2,6,3,1,400,77550,0.590653782,0.853115461,0.621019089,0.517165,0.417165,5
30,0,3070,0,1,3,7,1,1050,88100,0.783778992,0.894617526,0.602970383,0.688364,0.788364,4
22,0,2502,5,1,4,3,1,500,45650,0.693077311,0.758832376,0.506681521,0.495427,0.595427,19
59,1,6413,6,9,8,9,1,400,60500,0.670205042,0.876526306,0.62315057,0.671291,0.871291,7
44,1,1615,0,2,2,2,1,1100,49150,0.624892437,0.9181406,0.748370585,0.414242,0.714242,3
37,0,2570,0,2,2,3,1,600,32000,0.744315966,0.813846741,0.598804967,0.435361,0.635361,7
25,0,2685,0,2,2,1,1,450,34950,0.717983193,0.786732358,0.787604039,0.69411,0.79411,9
41,1,4740,0,7,1,7,1,1200,43050,0.850529412,0.952965075,0.746562548,0.900823,0.800823,8
37,1,3630,0,6,7,3,1,750,60250,0.61070084,0.849569043,0.783331665,0.588577,0.588577,13
29,1,5210,0,2,7,3,1,600,60700,0.812261345,0.853115461,0.63600791,0.688833,0.688833,8
38,0,3265,0,1,1,1,1,1100,68100,0.727472269,0.955153528,0.885226039,0.78689,0.48689,7
35,0,2500,0,4,2,4,1,800,91750,0.776557143,0.94500808,0.842482615,0.62091,0.72091,7
57,0,2750,0,5,2,2,1,500,52500,0.68457479,0.90028506,0.958461363,0.702085,0.802085,3
49,0,3685,0,2,1,2,1,750,70750,0.644289916,0.912439397,0.902478114,0.279969,0.479969,8
56,0,4605,0,6,2,4,1,2900,87650,0.720738655,0.863058897,0.653283088,0.624518,0.524518,5
35,1,6775,0,6,6,2,1,1200,60550,0.730235294,0.90348357,0.778562145,0.625171,0.525171,5
50,1,2695,0,5,7,1,1,1200,67500,0.694990756,0.9473761,0.775438083,0.483523,0.483523,5
37,1,3035,0,6,6,4,1,900,68100,0.693194958,0.901227779,0.75490108,0.523622,0.523622,7
62,0,3045,0,1,9,1,1,600,44600,0.576205882,0.746341354,0.599451856,0.50328,0.50328,9
53,0,1595,0,7,2,6,0,900,63150,0.790457983,0.881127671,0.647293379,0.598248,0.798248,2
72,1,3745,0,2,1,4,1,500,81750,0.757123529,0.902462291,0.728255429,0.767715,0.467715,4
68,1,2220,0,5,2,7,1,450,40050,0.541573109,0.892350512,0.544682806,0.612626,0.312626,8
35,0,2515,0,4,2,3,0,2600,62650,0.583615126,0.765554857,0.581007829,0.754083,0.554083,3
51,1,3090,5,1,3,1,1,400,46000,0.563690756,0.856482313,0.624096944,0.531651,0.331651,9
60,1,3055,0,3,6,2,1,1100,53000,0.822445378,0.86998339,0.623619479,0.413166,0.613166,3
35,1,3500,0,2,2,0,1,1450,77650,0.648536134,0.930463279,0.880988747,0.577657,0.877657,8
35,0,6635,0,7,6,3,1,600,48000,0.627794958,0.891228228,0.646744892,0.612299,0.712299,14
29,0,1930,0,9,3,4,1,1350,67450,0.642723529,0.829491381,0.627606059,0.771835,0.771835,8
50,1,3585,2,6,11,3,1,1200,38100,0.499227731,0.870993446,0.542952636,0.691968,0.691968,12
43,1,3185,0,3,2,6,0,1200,70400,0.76512605,0.975444424,0.86599137,0.937741,0.637741,4
57,0,2760,0,7,1,8,1,600,80800,0.823362185,0.90119411,0.832402789,0.643765,0.943765,5
25,0,4315,6,1,2,2,1,1100,44850,0.745360504,0.861005118,0.801329887,0.800973,0.800973,8
61,0,3010,0,6,2,1,1,500,41350,0.652459664,0.921507452,0.901759349,0.714111,0.814111,7
28,0,1675,0,3,2,5,0,900,82450,0.671730252,0.840714222,0.753708272,0.63177,0.73177,3
30,0,3800,0,3,4,3,1,700,56900,0.752629412,0.886682977,0.761297234,0.845579,0.645579,7
31,0,2195,0,6,2,3,0,800,58800,0.664326891,0.906895313,0.835193138,0.48582,0.68582,3
55,1,5145,5,0,3,2,1,600,33250,0.323351261,0.841870174,0.751716266,0.628464,0.628464,8
53,0,4700,0,3,4,2,1,600,53850,0.735481513,0.803712516,0.807818454,0.851677,0.551677,6
52,0,2785,3,3,6,7,1,600,64600,0.780833613,0.956242144,0.765913589,0.495489,0.695489,4
61,1,3135,0,6,6,4,1,1150,77100,0.712034454,0.869871162,0.610875088,0.793321,0.493321,10
41,0,4465,0,2,2,4,1,600,58100,0.678343697,0.913662686,0.623707613,0.627261,0.527261,5
62,1,4488,0,2,5,2,1,1000,69750,0.657794958,0.824934908,0.827569949,0.444818,0.544818,2
55,0,3795,0,6,2,7,1,400,37250,0.634828571,0.902372509,0.790715265,0.507922,0.707922,9
39,1,2755,0,4,4,1,1,400,34800,0.772596639,0.946096696,0.751383409,0.553305,0.753305,7
30,1,3155,0,5,2,6,1,1000,54550,0.662321849,0.822847459,0.694499136,0.74453,0.64453,5
49,0,3695,7,1,8,5,1,1000,37500,0.778802521,0.888927545,0.81508825,0.583909,0.583909,6
22,0,4057,0,2,2,3,1,900,52050,0.688616807,0.902473514,0.62569363,0.664783,0.664783,13
34,0,3285,0,3,1,4,1,1250,82550,0.629394118,0.873204345,0.69138791,0.709688,0.809688,8
50,1,3230,0,6,4,2,1,800,38150,0.440269748,0.821669061,0.674188031,0.573363,0.473363,15
38,0,2890,11,6,6,6,1,1200,53000,0.763811765,0.813667175,0.517770185,0.781631,0.581631,6
38,1,2625,0,6,2,8,1,900,61750,0.74432521,0.858569761,0.679923606,0.736683,0.636683,3
33,0,2500,6,2,7,7,1,1000,84300,0.762483193,0.895638804,0.823727978,0.561025,0.861025,6
45,0,3700,0,3,4,3,1,800,58650,0.855656303,0.897883372,0.832243634,0.891431,0.891431,6
23,0,2575,0,4,2,6,1,600,39600,0.530466387,0.878748429,0.687257577,0.552741,0.652741,4
18,0,1925,5,0,1,6,1,400,61450,0.743194118,0.793589513,0.693800907,0.550484,0.550484,4
43,1,3045,0,5,1,4,1,2400,67800,0.690976471,0.936007362,0.851045333,0.715991,0.615991,8
51,1,1840,0,4,3,2,0,1800,58600,0.674165546,0.969720776,0.730617086,0.541889,0.741889,4
38,0,5395,0,2,5,2,1,1100,64950,0.787057983,0.767720866,0.772181392,0.591011,0.491011,6
26,0,2000,0,1,2,4,1,600,68700,0.790696639,0.867671485,0.83171055,0.785704,0.485704,2
44,1,4155,0,2,2,4,1,1400,69350,0.876748739,0.933818908,0.896758797,0.746724,0.646724,5
50,0,4790,0,6,7,2,1,800,59300,0.581863025,0.827336595,0.686069048,0.340016,0.640016,2
23,1,4035,0,2,0,1,1,800,51800,0.536415966,0.758742593,0.644312214,0.395485,0.395485,2
49,0,5005,0,2,3,1,1,700,41650,0.535210924,0.869893607,0.928820002,0.456804,0.556804,7
45,0,3155,0,3,4,2,1,600,71200,0.575329412,0.875527474,0.724862686,0.506174,0.406174,4
52,0,2480,0,5,2,6,1,1100,77400,0.82402605,0.88100422,0.805171858,0.470842,0.670842,3
26,1,2725,0,3,5,2,1,1900,60800,0.725584874,0.861005118,0.648195258,0.490311,0.490311,11
35,0,3260,0,4,2,6,1,900,82250,0.817089076,0.924773299,0.8622401,0.796526,0.896526,8
28,0,3225,0,3,2,7,1,1100,71400,0.625211765,0.897849704,0.690362814,0.655981,0.555981,3
34,1,3760,0,4,6,4,1,900,87750,0.699989916,0.90127267,0.762403619,0.846571,0.746571,7
33,0,5225,0,4,7,4,1,1000,59500,0.713014286,0.905896481,0.741958173,0.804406,0.804406,16
57,1,1685,0,3,4,2,1,1100,71750,0.73789916,0.885538247,0.815801881,0.613065,0.713065,8
40,1,3620,0,2,2,4,0,800,82700,0.731089916,0.793488508,0.57490517,0.372213,0.572213,2
58,0,6290,0,4,2,5,0,900,85750,0.834479832,0.963054408,0.734382046,0.588705,0.688705,4
33,1,3645,0,3,2,3,1,1200,68100,0.811362185,0.891093554,0.681877962,0.670097,0.670097,7
52,1,2610,0,7,6,5,1,1200,40050,0.689827731,0.927141318,0.879614537,0.431391,0.531391,7
36,0,3460,0,7,2,7,0,900,64700,0.738753782,0.936007362,0.836138657,0.564009,0.764009,7
42,1,3455,0,3,4,1,1,700,32850,0.672280672,0.911395672,0.655236589,0.56222,0.56222,5
30,0,2720,0,1,2,2,0,2600,41400,0.723385714,0.836180194,0.52028843,0.625773,0.425773,15
47,1,3625,0,10,2,2,1,400,95300,0.598680672,0.807023254,0.721048952,0.859553,0.859553,4
62,0,1665,0,5,7,3,1,700,63950,0.779928571,0.936097145,0.91385514,0.673347,0.773347,2
45,0,3070,0,3,1,1,1,600,35450,0.778589916,0.929251212,0.794704412,0.771574,0.771574,11
31,1,7843,7,4,3,1,1,500,32000,0.669547059,0.867727599,0.616970045,0.464516,0.764516,10
24,1,3700,6,1,4,1,1,550,32400,0.764208403,0.903494793,0.603874829,0.474568,0.274568,15
46,0,2070,1,5,5,2,1,1200,60650,0.844331933,0.967599659,0.762312918,0.627484,0.727484,3
42,1,4385,0,2,4,3,1,400,91950,0.837132773,0.981055845,0.871559233,0.834374,0.834374,3
65,0,3670,0,5,3,8,1,4100,78650,0.717763025,0.92367346,0.907434171,0.767517,0.867517,3
42,0,2665,0,1,6,4,1,500,59950,0.579997479,0.860982672,0.607175159,0.381982,0.481982,4
42,0,5650,0,4,6,4,1,500,60200,0.623965546,0.751963997,0.717512456,0.78501,0.68501,8
44,1,4140,0,6,6,4,1,700,44850,0.689056303,0.877637368,0.823374585,0.803316,0.703316,6
38,1,4560,0,8,1,3,1,1600,95000,0.786991597,0.800289549,0.612621516,0.405403,0.305403,3
50,1,3280,0,5,3,2,1,400,66950,0.662654622,0.967408871,0.795944282,0.50056,0.50056,3
43,0,4265,0,3,1,5,1,900,48300,0.598217647,0.885504579,0.550007658,0.599803,0.599803,3
62,1,5290,0,3,2,4,1,600,73950,0.761420168,0.862127402,0.725714936,0.743894,0.743894,8
36,0,4250,0,4,1,5,1,1600,91200,0.692357143,0.968542377,0.891368914,0.85591,0.85591,6
38,0,1725,0,1,2,2,1,600,71850,0.860520168,0.756587808,0.544917261,0.19634,0.39634,2
22,0,1655,0,2,6,2,1,500,58400,0.686117647,0.734187017,0.670294719,0.59176,0.49176,5
68,0,3326,0,3,2,4,1,1200,75200,0.703757143,0.973053959,0.67853057,0.689883,0.689883,3
64,1,4675,0,3,1,3,0,600,71550,0.788584034,0.903584575,0.900669222,0.654254,0.754254,4
